7,153.0060272216797,74.99925231933594
6,132.1513671875,282.0119323730469
5,264.00177001953125,212.9988250732422
4,159.99549865722656,201.99913024902344
3,274.0039978027344,257.9998779296875
2,152.94647216796875,115.0117416381836
1,135.9940643310547,314.9308776855469
